"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-pauls-maltings/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Wells-next-the-Sea - 2 Pauls Maltings","72","635","2 Pauls Maltings is a holiday cottage to rent, located in Wells-next-the-Sea, Norfolk. The cottage sleeps 4.","108","643","","0","2 Pauls Maltings","16","","0","from £ 610 to £ 1,125 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-pauls-maltings/","","","","","","192035","29462","29462","11.286","","2378","347","6.853","92.368","Very Easy","7.267","2","2","","26","6","0","1.700","41","32","0","34","34","0","","","","","fe83c9a3af65af81b1e0438505ca5b31","1.528","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-pauls-maltings/","2026-05-08 14:18:01"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/foam-crest/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Heacham - Foam Crest","55","508","Foam Crest is a holiday cottage to rent, located in Heacham, Norfolk. The cottage sleeps 10.","92","566","","0","Foam Crest","10","","0","from £ 1,230 to £ 2,765 per week","32","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/foam-crest/","","","","","","251171","41093","41093","15.742","","4481","663","6.759","89.887","Easy","10.267","2","2","","40","8","0","2.270","41","32","0","35","35","0","","","","","bc7a6bb4020493f95ff436bd55a1f03a","1.210","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/foam-crest/","2026-05-08 14:18:02"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beachcomber/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Heacham - Beachcomber","56","527","Beachcomber is a holiday cottage to rent, located in Heacham, Norfolk. The cottage sleeps 6.","92","572","","0","Beachcomber","11","","0","from £ 805 to £ 1,590 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beachcomber/","","","","","","259761","41004","41004","15.708","","4503","670","6.721","88.867","Easy","9.994","2","2","","33","7","0","1.980","41","32","0","36","36","0","","","","","62f6d4b98b5c44513331a790363811be","2.114","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/beachcomber/","2026-05-08 14:18:01"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/green-tiles/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Old Hunstanton - Green Tiles","63","559","Green Tiles is a holiday cottage to rent, located in Old Hunstanton, Norfolk. The cottage sleeps 8.","99","593","","0","Green Tiles","11","","0","from £ 1,280 to £ 2,500 per week","32","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/green-tiles/","","","","","","196298","28821","28821","11.041","","2143","311","6.891","92.778","Very Easy","6.426","2","2","","33","7","0","1.980","41","32","0","40","40","0","","","","","2e3da3aef8bcdfc77123f7beb6cf9c18","1.531","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/green-tiles/","2026-05-08 14:18:02"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/4-pauls-maltings/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Wells-next-the-Sea - 4 Pauls Maltings","72","635","4 Pauls Maltings is a holiday cottage to rent, located in Wells-next-the-Sea, Norfolk. The cottage sleeps 4.","108","643","","0","4 Pauls Maltings","16","","0","from £ 610 to £ 1,125 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/4-pauls-maltings/","","","","","","241875","40203","40203","15.401","","4465","652","6.848","89.440","Easy","10.768","2","2","","26","6","0","1.700","41","32","0","27","27","0","","","","","366e04cc9b9cf145ca40ff6f4ed9b9b5","1.361","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/4-pauls-maltings/","2026-05-08 14:18:03"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/6-the-granary/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Wells-next-the-Sea - 6 The Granary","69","612","6 The Granary is a holiday cottage to rent, located in Wells-next-the-Sea, Norfolk. The cottage sleeps 2.","105","628","","0","6 The Granary","13","","0","from £ 530 to £ 1,100 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/6-the-granary/","","","","","","273387","46136","46136","17.674","","5962","829","7.192","90.699","Very Easy","12.462","2","2","","26","6","0","1.700","41","32","0","20","20","0","","","","","d116f484b458568880301beddc9286b4","1.726","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/6-the-granary/","2026-05-08 14:18:03"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mow-creek-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Brancaster Staithe - Mow Creek Cottage","73","660","Mow Creek Cottage is a holiday cottage to rent, located in Brancaster Staithe, Norfolk. The cottage sleeps 6.","109","664","","0","Mow Creek Cottage","17","","0","from £ 720 to £ 1,390 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mow-creek-cottage/","","","","","","188204","28777","28777","11.024","","2186","316","6.918","93.502","Very Easy","6.818","2","2","","33","7","0","1.980","41","32","0","34","34","0","","","","","ca811c320c38f900dcb8379fcd0cef21","2.149","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/mow-creek-cottage/","2026-05-08 14:18:02"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cockle-beach/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Heacham - Cockle Beach","57","524","Cockle Beach is a holiday cottage to rent, located in Heacham, Norfolk. The cottage sleeps 4.","93","569","","0","Cockle Beach","12","","0","from £ 705 to £ 1,245 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cockle-beach/","","","","","","297933","45339","45339","17.369","","5552","834","6.657","90.138","Very Easy","10.704","2","2","","36","8","0","2.270","41","32","0","33","33","0","","","","","ae8cc196b40525b3934dc6117944519f","1.390","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cockle-beach/","2026-05-08 14:18:03"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-knights-cottages/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Thornham - 2 Knights Cottages","64","580","2 Knights Cottages is a holiday cottage to rent, located in Thornham, Norfolk. The cottage sleeps 6.","100","610","","0","2 Knights Cottages","18","","0","from £ 960 to £ 1,755 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-knights-cottages/","","","","","","193273","30284","30284","11.601","","2695","388","6.946","88.345","Easy","8.271","2","2","","33","7","0","1.980","41","32","0","34","34","0","","","","","bd9fb6502a3d2558440da98bf79ea94a","1.208","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-knights-cottages/","2026-05-08 14:18:04"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-dormy-house/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Brancaster - 2 Dormy House","61","551","2 Dormy House is a holiday cottage to rent, located in Brancaster, Norfolk. The cottage sleeps 2.","97","590","","0","2 Dormy House","13","","0","from £ 595 to £ 775 per week","28","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-dormy-house/","","","","","","157652","27781","27781","10.642","","2130","308","6.916","90.312","Very Easy","8.061","2","2","","26","6","0","1.700","41","32","0","20","20","0","","","","","995edb019ad1cbd2785448103dd848c1","1.105","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-dormy-house/","2026-05-08 14:18:04"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/quayside/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Wells-next-the-Sea - Quayside","64","569","Quayside is a holiday cottage to rent, located in Wells-next-the-Sea, Norfolk. The cottage sleeps 4.","100","598","","0","Quayside","8","","0","from £ 610 to £ 1,080 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/quayside/","","","","","","172333","27999","27999","10.726","","2034","301","6.757","92.417","Very Easy","6.932","2","2","","36","8","0","2.270","41","32","0","29","29","0","","","","","2439117802963347a8e41f5bec6c2b38","1.402","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/quayside/","2026-05-08 14:18:05"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-lodge/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Heacham - Washington Lodge","61","570","Washington Lodge is a holiday cottage to rent, located in Heacham, Norfolk. The cottage sleeps 4.","97","603","","0","Washington Lodge","16","","0","from £ 520 to £ 920 per week","28","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-lodge/","","","","","","161949","27955","27955","10.709","","2256","313","7.208","95.457","Very Easy","7.915","2","2","","33","7","0","1.980","41","32","0","25","25","0","","","","","5ec501519128952c273ec62a0a0cb2d0","1.358","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/washington-lodge/","2026-05-08 14:18:05"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harrier-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Thornham - Harrier Cottage","61","548","Harrier Cottage is a holiday cottage to rent, located in Thornham, Norfolk. The cottage sleeps 6.","97","587","","0","Harrier Cottage","15","","0","from £ 765 to £ 1,525 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harrier-cottage/","","","","","","171342","29042","29042","11.125","","2460","354","6.949","89.733","Easy","8.476","2","2","","33","7","0","1.980","41","32","0","23","23","0","","","","","5ee463eb813f6725615655cb5fe1c0a7","1.451","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harrier-cottage/","2026-05-08 14:18:05"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-view/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Heacham - Sea View","53","487","Sea View is a holiday cottage to rent, located in Heacham, Norfolk. The cottage sleeps 4.","89","542","","0","Sea View","8","","0","from £ 495 to £ 945 per week","28","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-view/","","","","","","159027","27592","27592","10.570","","2159","304","7.102","94.768","Very Easy","7.792","2","2","","33","7","0","1.980","41","32","0","21","21","0","","","","","1e7d67cec406b4558f31b5e8e22816b","2.297","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sea-view/","2026-05-08 14:18:05"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-lodge/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Burnham Overy Staithe - Scott's Lodge","72","644","Scott's Lodge is a holiday cottage to rent, located in Burnham Overy Staithe, Norfolk. The cottage sleeps 5.","108","654","","0","Scott’s Lodge","13","","0","from £ 720 to £ 1,600 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-lodge/","","","","","","206174","34301","34301","13.140","","3187","447","7.130","93.443","Very Easy","8.904","2","2","","33","7","0","1.980","41","32","0","27","27","0","","","","","bb8012c6205e7c5dcbd2008216c4fac4","1.597","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/scotts-lodge/","2026-05-08 14:18:05"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sandbanks/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Wells-next-the-Sea - Sandbanks","65","585","Sandbanks is a holiday cottage to rent, located in Wells-next-the-Sea, Norfolk. The cottage sleeps 8.","101","610","","0","Sandbanks","9","","0","from £ 1,250 to £ 2,275 per week","32","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sandbanks/","","","","","","224912","34300","34300","13.140","","3134","447","7.011","88.394","Easy","8.225","2","2","","33","7","0","1.980","41","32","0","43","43","0","","","","","a44e11573c5c4d4c1a9873f3b9129882","1.022","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/sandbanks/","2026-05-08 14:18:06"
"https://www.sowerbysholidaycottages.co.uk/map-search/?start_date=&duration=&sleeps=&dogs=&property=&action=quicksearch&bedrooms=&bathrooms=&village=&has_sea_view=yes","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","Map Search - Sowerbys Holiday Cottages","38","365","","0","0","","0","","0","","0","Displaying 71 properties","24","","0","noindex, follow","","","","","","","","","210888","28835","28835","11.046","","68","32","2.125","74.046","Fairly Easy","3.209","2","1","","7","2","0","0.570","39","31","0","2","2","0","","","","","2b2c120509ef01ef1552b7556d4eff24","0.846","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/map-search/?start_date=&duration=&sleeps=&dogs=&property=&action=quicksearch&bedrooms=&bathrooms=&village=&has_sea_view=yes","2026-05-08 14:18:06"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harbour-cottage/","text/html; charset=UTF-8","200","OK","Indexable","","Norfolk Holiday Cottage to rent in Wells-next-the-Sea - Harbour Cottage","71","635","Harbour Cottage is a holiday cottage to rent, located in Wells-next-the-Sea, Norfolk. The cottage sleeps 7.","107","645","","0","Harbour Cottage","15","","0","from £ 865 to £ 1,760 per week","30","Guest reviews","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harbour-cottage/","","","","","","247699","38805","38805","14.865","","4111","598","6.875","89.534","Easy","9.569","2","2","","23","5","0","1.420","41","32","0","37","37","0","","","","","31099f81bad913eb65a5dbf90b5e1301","1.232","","","","","en-GB","1.1","","","","","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/harbour-cottage/","2026-05-08 14:18:06"
